32934	294370000
714	265540000
16509	264000000
8075	186180000
13335	160080000
54113	122840000
20940	114783000
22822	88070000
16276	70500000
6939	53742000
46489	52620000
17676	49530000
6805	38860000
33891	36940000
7342	32300000
3209	30670000
31334	29640000
39386	27081000
2516	25549000
3356	23760000
6461	22063000
64049	20650000
9498	20610000
2497	20580000
328058	19000000
19679	17660000
29990	17500000
4230	17260000
8447	17100000
28604	16730000
2119	16540000
49544	15089000
9002	15079000
20115	14940000
6667	14357000
12389	14230000
25506	13870000
2856	13450000
1136	13400000
63293	13290000
5650	13270000
2518	12980000
8966	12972000
2635	12770000
3216	12731000
4181	12500000
15169	12410000
8473	11730000
2914	11720000
4637	11642000
226	11590000
38022	11400000
1267	11361900
41095	10914000
15133	10840000
5607	10830000
6730	10586000
17511	10580000
12552	10380000
6830	10360010
9009	9990000
55391	9840000
5578	9730000
5400	9638000
21320	9565000
265950	9413000
8359	9304000
12874	8800000
2527	8500000
20485	8390000
6774	8207000
36459	8180000
2514	8170000
57344	8120000
25933	8012000
270346	8000000
5410	7980000
36408	7888000
34756	7600000
328045	7600000
15435	7560000
16086	7500000
6327	7489000
2686	7429000
29314	7400000
12989	7370000
56478	7320000
2818	7230000
12189	7228000
2907	7204000
5089	7190000
680	7145000
2603	7030000
61832	7018060
52320	6920000
38634	6900000
4760	6840000
22356	6777000
58453	6740000
7843	6710000
6079	6670000
1103	6644000
15557	6640000
45899	6620000
1547	6519000
13285	6390000
16591	6390000
15305	6330000
28663	6211000
12713	6200000
5645	6140000
11164	6130000
15412	6093000
37447	6006000
32098	5979000
13030	5860000
9304	5784000
61955	5780040
38082	5758000
1273	5700000
18734	5700000
23620	5700000
15704	5560000
47541	5490000
52580	5448000
12322	5420000
35228	5320000
4556	5320000
11260	5260000
132164	5168000
24785	5000000
6509	4977000
13768	4882000
6507	4840000
46786	4770000
3292	4760000
9121	4580000
23393	4579000
11404	4560000
37100	4519000
24203	4410000
9534	4400000
3265	4370000
36692	4363300
20880	4360000
9824	4310000
25192	4270000
327693	4270000
23520	4230000
62041	4200000
786	4180000
30722	4180000
1257	4110600
42708	4110000
12083	4100000
5588	4050000
12430	4040000
39651	4033000
812	4010000
29535	4010000
2711	4000000
668	3990000
202276	3960000
14413	3937000
40356	3920000
19151	3910000
2510	3900000
8717	3870000
27381	3850000
7575	3838000
5432	3800000
6661	3800000
262206	3800000
15962	3800000
11888	3800000
9318	3781000
16637	3760000
3630	3660000
38091	3660000
137872	3600000
5378	3450000
4800	3437000
20504	3420000
15802	3420000
34224	3397500
9680	3390000
12479	3380000
18403	3350000
55818	3340900
28368	3296000
4739	3290000
35320	3250000
23576	3230000
23563	3220000
13445	3217000
12714	3176500
50384	3160000
43531	3079000
5713	3070210
