32934	123240000
714	111600000
16509	109770000
8075	76870000
13335	65600000
54113	50620000
20940	46824000
22822	36510000
16276	30190000
6939	22564000
46489	22220000
17676	20880000
6805	16400000
33891	15450000
7342	13600000
3209	13040000
31334	12480000
25506	11590000
39386	11333000
2516	10368000
3356	9708000
6461	9288000
64049	8600000
2497	8530000
9498	8520000
328058	8000000
19679	7370000
4230	7320000
8447	7200000
2119	6970000
29990	6960000
28604	6870000
9002	6318000
20115	6300000
12389	6120000
6667	6004000
1136	6000000
49544	5836000
63293	5690000
2856	5650000
5650	5600000
15169	5530000
8966	5444000
2518	5390000
3216	5352000
2635	5320000
4181	5268000
12552	5000000
2914	4980000
8473	4960000
4637	4953000
226	4880000
1267	4820800
38022	4800000
41095	4643000
55391	4620000
5607	4560000
6830	4460010
15133	4450000
17511	4450000
6730	4352000
9009	4190000
5578	4070000
21320	4032000
5400	4028000
265950	3905000
8359	3768000
12874	3630000
2527	3590000
12989	3580000
6774	3484000
20485	3460000
36408	3406000
57344	3400000
5410	3360000
36459	3350000
2514	3330000
16086	3280000
25933	3280000
15435	3240000
34756	3200000
328045	3200000
5089	3180000
6327	3178000
61832	3158020
12189	3136000
2686	3128000
29314	3110000
56478	3020000
2818	3010000
37447	3003000
2907	3002000
680	3000000
2603	2960000
38634	2900000
4760	2880000
6079	2840000
13285	2840000
58453	2840000
7843	2800000
1103	2800000
15557	2780000
1547	2744000
52320	2730000
22356	2714000
45899	2700000
15305	2610000
12713	2600000
16591	2580000
11164	2570000
32098	2558000
15412	2556000
5645	2510000
61955	2510000
28663	2473000
13030	2460000
47541	2440000
15704	2420000
1273	2400000
18734	2400000
23620	2400000
38082	2356000
12322	2330000
52580	2292000
35228	2240000
4556	2240000
9304	2226000
6507	2140000
12430	2100000
6509	2094000
132164	2072000
13768	2061000
24785	2000000
270346	2000000
11260	1990000
46786	1990000
7195	1930000
23393	1928000
3292	1920000
11404	1920000
24203	1900000
202276	1900000
37100	1888000
36692	1847100
3265	1840000
20880	1840000
327693	1814000
62041	1800000
9121	1780000
9824	1780000
786	1760000
23520	1760000
30722	1760000
25192	1739000
39651	1730000
1257	1720200
9534	1720000
5588	1700000
2711	1700000
2510	1700000
29535	1700000
14413	1684000
16637	1680000
8717	1680000
668	1680000
12083	1670000
42708	1660000
19151	1650000
40356	1640000
27381	1620000
7575	1616000
812	1600000
5432	1600000
6661	1600000
262206	1600000
15962	1600000
11888	1600000
9318	1567000
38091	1560000
23563	1540000
3630	1520000
9680	1480000
20504	1440000
15802	1440000
55818	1408800
137872	1400000
4739	1390000
34224	1390000
4800	1384000
35320	1380000
23576	1360000
12479	1360000
50384	1350000
12714	1348000
13760	1320000
42525	1288000
43531	1288000
47377	1280000
1741	1280000
6057	1270000
34984	1270000
28368	1268000
132203	1260000
18403	1240000
264144	1240000
37271	1236000
8529	1233000
37662	1230000
9269	1229000
8426	1228000
26615	1220000
2851	1220000
11232	1210000
5713	1200210
17072	1200000
5378	1180000
59605	1168000
5413	1156000
23881	1140000
53180	1130000
7738	1128000
3255	1120000
23184	1110000
22646	1110000
30517	1100000
30600	1100000
4134	1090000
47764	1080000
13037	1050000
8657	1050000
12849	1050000
109	1045000
12200	1040000
7029	1040000
40788	1040000
31500	1036000
4766	1020000
52941	1020000
6128	1020000
396253	1014000
3327	1009000
9505	1008000
15542	1000000
197595	990000
3741	984600
9050	980000
702	974800
2828	960000
31027	960000
4648	960000
18081	960000
58073	960000
393565	960000
7155	950000
46450	950000
3491	943000
13489	940000
34867	940000
2116	938000
38880	928000
2852	920000
6768	920000
62887	920000
200981	920000
4761	912000
28580	907000
31655	900000
38895	900000
7545	896000
14630	896000
47605	888000
13170	888000
13445	883000
4713	880000
293	880000
34218	880000
11269	880000
23473	867000
137922	860000
48237	842500
9930	840000
36089	840000
6614	840000
4685	840000
53013	840000
50304	820000
28146	820000
28343	818000
10474	816000
7795	800000
40428	800000
3601	800000
33362	800000
58682	800000
61449	800000
49378	800000
47582	800000
17639	793000
197790	790000
17451	786000
28126	780000
55900	780000
25180	776000
15224	772000
14282	771000
15600	760000
2906	760000
29119	760000
196925	760000
62955	760000
9231	750000
263903	750000
30094	744000
14868	734000
6697	730000
262740	730000
30844	728000
9723	720000
10143	720000
39608	720000
28260	720000
2559	720000
205216	720000
24115	718000
262503	715000
16904	710000
31939	700000
21976	700000
24748	700000
267056	700000
20943	700000
132825	700000
6465	700000
202425	700000
44050	694000
52925	690000
11686	680000
4773	680000
35753	680000
38883	675000
8455	675000
262287	670020
6866	670000
52840	670000
30781	663000
18705	660000
200455	660000
52871	660000
54133	660000
36062	660000
30081	660000
35407	650000
19009	650000
53766	650000
17559	648000
22689	646400
28158	641000
2110	640000
39202	640000
9116	640000
33915	640000
10030	640000
766	640000
62	640000
54183	640000
54312	640000
5009	640000
27715	640000
63221	640000
201641	640000
26415	640000
59027	640000
262355	638000
45158	638000
8781	635000
28338	630000
53162	630000
27471	622000
263327	621000
24940	620000
21245	620000
64050	620000
43727	610000
12353	610000
27475	610000
25358	606000
18106	603000
7552	600000
33132	600000
23404	600000
263297	600000
62904	600000
265937	600000
59930	600000
209222	600000
7418	600000
28598	600000
49477	600000
7473	590000
136106	585000
6908	580000
1680	580000
2860	580000
18121	580000
9595	580000
5603	580000
26801	580000
39326	579000
6412	578000
21574	576000
200020	563000
852	560000
29550	560000
577	560000
13124	560000
3786	560000
25512	560000
38790	560000
8095	560000
61400	560000
9354	556000
10026	553220
23889	551000
4258	550000
703	548300
58507	542000
43205	540000
43332	540000
26162	538000
8632	528000
45780	522000
7992	520000
2611	520000
25885	520000
5483	520000
263073	520000
7679	520000
37153	520000
30990	520000
33438	520000
28716	518000
2687	514000
15830	512000
38622	510000
24033	510000
4788	506200
12956	502000
12731	500000
23148	492000
48919	492000
9924	490100
5769	490000
132132	490000
21385	489600
44053	488200
262659	488000
262848	487000
262773	481000
2152	480800
21502	480000
9070	480000
39912	480000
29695	480000
43646	480000
9500	480000
21321	480000
32184	480000
38819	480000
45204	480000
12392	480000
6848	480000
49685	480000
7415	480000
264668	480000
6471	480000
36924	476000
6407	471000
38858	470000
17709	470000
35213	465000
39832	460000
53158	460000
41798	460000
37168	458000
9031	454000
559	450000
11758	450000
6181	450000
262729	450000
8462	440000
28171	440000
9365	440000
262428	440000
263665	440000
41998	440000
138132	440000
35432	438000
5511	430000
46	430000
51069	430000
9342	426000
10310	420000
12871	420000
43561	420000
17941	420000
266989	420000
267469	420000
4651	420000
28624	410000
13189	409000
13193	408000
26803	408000
262778	404000
31272	402400
137	402000
25899	400000
13249	400000
133612	400000
7632	400000
36040	400000
34700	400000
49158	400000
719	400000
42830	400000
197482	400000
23693	400000
19324	400000
35362	400000
327987	400000
50473	400000
17885	400000
20347	400000
50129	400000
49374	400000
262807	395500
9729	395000
13576	390000
6922	390000
137831	390000
51500	390000
7862	388000
19108	380000
7670	380000
12129	380000
58601	380000
263080	380000
8452	380000
206819	380000
52005	372000
61102	370000
28331	370000
15419	368000
37282	368000
34244	367000
27988	366000
53184	360480
4787	360000
30419	360000
14026	360000
262468	360000
7049	360000
136743	360000
10036	360000
11979	360000
58530	352000
23498	350000
15085	350000
45558	350000
43668	350000
11814	348000
26554	347000
36236	345000
9667	340000
63242	340000
131917	340000
62668	340000
62044	340000
61323	340000
53065	338000
9902	338000
24130	336000
38466	336000
12678	336000
22724	335000
14969	335000
58580	333000
6447	332100
12041	332000
21371	330000
17924	330000
51852	330000
30838	330000
266931	330000
28202	329000
3267	328800
19165	328000
6067	328000
9299	328000
15958	328000
45638	328000
36937	326000
132296	325000
9044	324000
9650	324000
52551	322000
16302	321500
4635	321000
27524	320000
8365	320000
29422	320000
11096	320000
17819	320000
25577	320000
39102	320000
36351	320000
39704	320000
25668	320000
20845	320000
60339	320000
31242	320000
8535	320000
35717	320000
15517	320000
1424	320000
13147	320000
8866	320000
41678	320000
28666	320000
28267	320000
27747	320000
8448	320000
19996	320000
18260	320000
18182	320000
41164	320000
35193	320000
58209	320000
47242	320000
25255	320000
48634	320000
54998	320000
22147	320000
8445	320000
5403	320000
262476	320000
10118	320000
17054	320000
197451	320000
56038	320000
3261	320000
17012	320000
132680	320000
48620	320000
50204	320000
44735	320000
28576	320000
327991	320000
13807	320000
44416	320000
27919	320000
40526	320000
3754	320000
28554	320000
30818	320000
58941	320000
64220	320000
6307	320000
135262	320000
24703	320000
266167	320000
264215	320000
55182	320000
27925	320000
54827	320000
9605	320000
22616	320000
52579	318000
4657	316000
47481	312000
10158	310000
38333	310000
53037	310000
12709	310000
14492	308000
47422	307000
48166	305000
28649	305000
8308	304000
24751	304000
32286	304000
27589	302000
37417	301000
3320	300000
5391	300000
18278	300000
50643	300000
21413	300000
52696	300000
202023	300000
58243	300000
262731	300000
41206	300000
49824	300000
267484	300000
28330	299000
14340	298600
44843	298000
41018	298000
11666	296000
1828	294000
3300	293000
10098	290800
26496	290000
20144	290000
1241	290000
53240	290000
17583	290000
26446	290000
43729	290000
13786	290000
34610	288000
17922	288000
8968	288000
197888	288000
262760	286000
17665	285000
35745	284000
38107	280000
44684	280000
30041	280000
8674	280000
21232	280000
56396	280000
39642	280000
28229	280000
28191	280000
265399	280000
136784	280000
25019	280000
56444	280000
38987	276000
7600	276000
24324	272000
16570	272000
40029	270000
262664	270000
37693	270000
60169	270000
34305	270000
263421	268000
28201	266000
262865	265000
13000	265000
12859	264000
33011	264000
1239	263000
64315	262000
38327	262000
7782	260000
16700	260000
28665	260000
26120	260000
28125	260000
394497	260000
12847	260000
11550	260000
36873	260000
16110	260000
41194	260000
14361	258000
7475	256800
8487	256200
22691	256000
12310	256000
10029	256000
7311	256000
56258	256000
35761	256000
10003	255000
20121	253000
136557	253000
41552	252000
45352	250400
24916	250000
29009	250000
20773	250000
24277	250000
262847	250000
132215	250000
21488	250000
63516	250000
133403	250000
63290	250000
39251	250000
21808	250000
396356	250000
202409	250000
10010	250000
134697	248400
3701	248000
8399	248000
9264	248000
3262	248000
17547	248000
31463	248000
30539	248000
37678	248000
199319	248000
23930	246000
18283	244000
9749	244000
12654	240800
10835	240800
39899	240040
701	240000
2381	240000
237	240000
6695	240000
2529	240000
12306	240000
40511	240000
6677	240000
36944	240000
6473	240000
39605	240000
11403	240000
26163	240000
9008	240000
48918	240000
16735	240000
1406	240000
8530	240000
33083	240000
25148	240000
17534	240000
18268	240000
34056	240000
39545	240000
36012	240000
1422	240000
26677	240000
36280	240000
10302	240000
45031	240000
42000	240000
2614	240000
55569	240000
23786	240000
47708	240000
47264	240000
36222	240000
38651	240000
262403	240000
13825	240000
61374	240000
52752	240000
51409	240000
9993	240000
3128	240000
10578	240000
59384	240000
63270	240000
3252	240000
262485	240000
9834	240000
53078	240000
9029	240000
16851	240000
36734	240000
30028	240000
37613	240000
42981	240000
41508	240000
34058	240000
18747	240000
48956	240000
35434	240000
196729	240000
202103	240000
202196	240000
29107	240000
18255	240000
56931	240000
45011	240000
8819	240000
131937	240000
263616	240000
39507	240000
136907	240000
205139	240000
8540	240000
47872	240000
3302	238000
9957	238000
11142	238000
20459	238000
3257	233000
21777	231000
35805	230000
4780	230000
9997	230000
1659	230000
53152	230000
43656	230000
49290	230000
61157	230000
34120	230000
38758	230000
45269	230000
22697	230000
41275	230000
1836	228000
9246	228000
199503	228000
35575	225000
57866	224000
27955	224000
262505	223000
21409	220000
19318	220000
41420	220000
59900	220000
22742	220000
7671	220000
18450	220000
30950	220000
39444	220000
327901	220000
134139	220000
131912	220000
9457	220000
39551	220000
131934	220000
13896	219000
47195	217000
133120	215000
13370	210000
59536	210000
18200	210000
28370	210000
52908	210000
7162	210000
37892	210000
262343	210000
21559	210000
59460	210000
26133	210000
52468	210000
35640	210000
31898	210000
37697	210000
13009	208000
37358	208000
3225	208000
262532	207872
28166	206000
55329	206000
13122	205000
266448	205000
132770	204000
197727	203000
224	203000
14537	201024
7713	201000
4818	200000
23783	200000
12387	200000
23114	200000
40220	200000
54329	200000
17882	200000
19189	200000
262444	200000
52751	200000
10002	200000
23778	200000
32505	200000
23704	200000
199408	200000
1759	200000
50050	200000
26077	200000
131160	200000
133496	200000
20394	200000
59783	200000
101	200000
44066	200000
15377	200000
376	200000
3303	199800
61189	197000
59699	196000
133930	196000
56308	195000
52937	194000
19889	194000
9297	192000
22363	192000
42	191900
42456	191200
31727	190000
23089	190000
263055	190000
21367	190000
32233	190000
7385	190000
12693	187500
58307	187000
15763	186500
38322	186000
262732	186000
41096	186000
32217	186000
60474	185700
12350	184000
37150	184000
38861	184000
26613	184000
28258	183000
23105	183000
20910	182000
58057	182000
24709	181000
18150	180000
34803	180000
6679	180000
11835	180000
16243	180000
23314	180000
55785	180000
4557	180000
24572	180000
53147	180000
263998	180000
54198	180000
35709	180000
37468	180000
37254	179000
6663	178000
4770	177000
34245	176000
24852	176000
327698	176000
204053	176000
204222	176000
51060	176000
44646	176000
1280	175000
202004	175000
10021	174000
51706	174000
28605	174000
58396	174000
62040	172032
15399	172000
8343	171000
55720	171000
56828	171000
5541	170000
10094	170000
50629	170000
262434	170000
52689	170000
132255	170000
37515	170000
42504	170000
263880	170000
199250	170000
40317	170000
40217	170000
137280	170000
267590	170000
25818	169400
10490	168000
7752	168000
16586	168000
27008	168000
4844	168000
16371	168000
13243	168000
4628	168000
22772	168000
25460	168000
57353	168000
50272	168000
262516	168000
20804	168000
28978	168000
53115	168000
51018	168000
262441	168000
49102	168000
199723	168000
200889	168000
60191	168000
262794	167840
327984	166000
197113	166000
50083	166000
37028	164400
11377	163840
24183	163000
7610	162420
262854	162000
39184	162000
264493	162000
23678	161000
200539	161000
9435	161000
9245	160800
8607	160000
15422	160000
25441	160000
25309	160000
35028	160000
16150	160000
3605	160000
8897	160000
27552	160000
6315	160000
15366	160000
16713	160000
30914	160000
25761	160000
12312	160000
31477	160000
16082	160000
5467	160000
20161	160000
8732	160000
2544	160000
2044	160000
21221	160000
12969	160000
855	160000
34594	160000
8608	160000
13868	160000
35819	160000
36416	160000
8057	160000
48971	160000
8903	160000
17514	160000
1930	160000
32869	160000
37105	160000
8544	160000
8896	160000
11030	160000
50295	160000
34555	160000
18678	160000
15474	160000
9186	160000
49788	160000
17955	160000
59835	160000
34456	160000
394739	160000
7642	160000
8821	160000
55480	160000
