32934	77800000
714	69060000
16509	67720000
8075	47070000
13335	40450000
54113	30770000
20940	29206000
22822	23150000
16276	18690000
6939	14322000
46489	13600000
17676	12750000
25506	10870000
6805	10280000
33891	9720000
7342	8500000
3209	8150000
31334	7800000
39386	6948000
2516	6355000
3356	5706000
6461	5670000
2497	5440000
64049	5390000
9498	5280000
328058	5000000
19679	4590000
8447	4500000
4230	4500000
2119	4360000
28604	4270000
29990	4220000
6667	4015000
9002	3995000
20115	3940000
49544	3917000
12389	3700000
2856	3500000
5650	3470000
15169	3440000
8966	3358000
3216	3335000
2635	3330000
63293	3300000
4181	3285000
2518	3270000
1136	3200000
2914	3140000
12552	3140000
4637	3087000
8473	3080000
226	3050000
38022	3000000
1267	2960500
6830	2870010
41095	2862000
5607	2850000
55391	2820000
17511	2770000
9009	2630000
15133	2620000
5578	2600000
6730	2572000
5400	2489000
21320	2482000
8359	2460000
12989	2440000
265950	2405000
12874	2310000
20485	2250000
6774	2149000
13285	2130000
36408	2119000
5410	2100000
2527	2090000
57344	2080000
25933	2050000
132164	2036000
2514	2010000
37447	2002000
34756	2000000
328045	2000000
270346	2000000
6327	1975000
2686	1955000
5089	1950000
16086	1940000
29314	1930000
36459	1920000
61832	1915020
16591	1860000
12189	1856000
2603	1850000
680	1845000
2818	1840000
15435	1840000
47541	1830000
52320	1820000
2907	1802000
4760	1800000
38634	1800000
15557	1790000
58453	1790000
1103	1766000
6079	1730000
1547	1714000
22356	1705000
12713	1700000
56478	1680000
15305	1600000
15412	1595000
5645	1590000
11164	1560000
28663	1548000
1273	1500000
18734	1500000
23620	1500000
13030	1490000
32098	1485000
45899	1480000
12322	1470000
7843	1450000
38082	1450000
9304	1446000
35228	1400000
4556	1400000
7195	1370000
61955	1340000
15704	1320000
6509	1305000
46786	1300000
6507	1300000
13768	1289000
52580	1286000
11260	1240000
23393	1205000
3292	1200000
11404	1200000
2510	1200000
9121	1180000
37100	1163000
3265	1150000
20880	1140000
36692	1124100
12083	1120000
786	1100000
2711	1100000
30722	1100000
1257	1090200
16637	1080000
5588	1070000
42708	1070000
29535	1070000
12430	1060000
202276	1060000
14413	1055000
668	1050000
9824	1050000
25192	1046000
40356	1040000
9534	1030000
19151	1020000
7575	1010000
39651	1010000
812	1000000
5432	1000000
6661	1000000
262206	1000000
15962	1000000
11888	1000000
24785	1000000
27381	990000
9318	970000
23520	970000
264144	940000
23563	940000
24203	920000
327693	914000
20504	900000
15802	900000
62041	900000
38091	900000
38895	900000
8717	880000
4739	850000
23576	850000
11232	830000
12714	827500
9269	824000
18403	820000
47764	810000
55818	805500
42525	805000
43531	805000
26615	800000
9680	800000
3630	800000
137872	800000
17072	800000
34984	790000
5378	790000
28368	785000
8529	782000
35320	780000
50384	780000
37271	780000
34224	772500
6057	770000
13760	770000
37662	770000
3255	760000
8426	757000
53180	750000
59605	735000
5413	720000
4800	715000
13445	712000
1741	710000
7738	705000
5713	700210
12479	700000
23184	690000
12849	690000
23881	690000
47377	680000
30517	680000
7155	680000
8657	670000
22646	660000
30081	660000
109	653000
12200	650000
13037	650000
7029	650000
40788	650000
4766	640000
30600	640000
7545	630000
36089	630000
132203	630000
52941	630000
9050	620000
2851	620000
200981	620000
64050	620000
3327	617000
3741	615300
9505	615000
3491	611000
197595	610000
396253	602000
2828	600000
15542	600000
31027	600000
4648	600000
58073	600000
393565	600000
702	595500
62887	590000
46450	590000
2116	585000
28343	581000
