32934	311230000
714	279360000
16509	276510000
8075	194150000
13335	168310000
54113	127140000
20940	120567000
22822	91870000
16276	74340000
6939	56667000
46489	55300000
17676	52240000
6805	40900000
33891	38730000
7342	34000000
3209	31900000
31334	31200000
39386	28276000
2516	26620000
3356	24454000
6461	23235000
64049	21720000
9498	21660000
2497	21340000
328058	20000000
19679	18560000
29990	18360000
4230	18180000
8447	18000000
28604	17540000
2119	17410000
9002	15860000
20115	15620000
49544	15572000
6667	15020000
12389	14990000
25506	14110000
2856	14000000
1136	14000000
5650	13980000
63293	13900000
8966	13614000
2518	13520000
15169	13500000
2635	13370000
3216	13350000
4181	13161000
8473	12310000
2914	12280000
4637	12257000
226	12200000
38022	12000000
1267	11912000
5607	11400000
41095	11374000
15133	11250000
17511	11120000
6730	11086000
12552	11000000
6830	10930010
9009	10510000
55391	10440000
5578	10220000
5400	10152000
21320	9955000
265950	9913000
8359	9740000
12874	9240000
2527	8820000
20485	8790000
6774	8632000
2514	8610000
36459	8590000
25933	8422000
5410	8400000
36408	8324000
57344	8320000
34756	8000000
328045	8000000
270346	8000000
15435	7960000
6327	7890000
12989	7850000
2686	7820000
56478	7740000
16086	7720000
29314	7720000
12189	7608000
2907	7604000
5089	7600000
2818	7570000
680	7530000
2603	7400000
61832	7369060
38634	7300000
4760	7200000
52320	7160000
13285	7100000
58453	7100000
7843	7080000
22356	7050000
6079	6980000
15557	6970000
1103	6946000
1547	6855000
45899	6820000
16591	6630000
12713	6500000
15305	6480000
28663	6462000
15412	6410000
11164	6370000
5645	6330000
32098	6180000
13030	6170000
47541	6100000
38082	6060000
37447	6006000
1273	6000000
18734	6000000
23620	6000000
9304	5998000
61955	5980040
15704	5860000
52580	5730000
12322	5670000
35228	5600000
4556	5600000
11260	5510000
6509	5240000
132164	5180000
13768	5136000
6507	5120000
46786	5080000
3292	5000000
24785	5000000
23393	4820000
11404	4800000
24203	4790000
9121	4780000
37100	4753000
9534	4630000
3265	4600000
36692	4595300
327693	4590000
20880	4580000
25192	4501000
62041	4500000
9824	4460000
786	4400000
30722	4400000
23520	4360000
1257	4340700
42708	4300000
2510	4300000
12083	4290000
39651	4273000
5588	4260000
12430	4260000
202276	4240000
29535	4220000
812	4210000
2711	4200000
668	4200000
14413	4150000
8717	4130000
40356	4130000
19151	4110000
27381	4060000
7575	4040000
5432	4000000
6661	4000000
262206	4000000
15962	4000000
11888	4000000
9318	3980000
16637	3960000
3630	3900000
38091	3880000
137872	3800000
4800	3660000
20504	3600000
15802	3600000
12479	3600000
5378	3580000
55818	3542000
4739	3490000
34224	3490000
18403	3490000
28368	3457000
9680	3450000
23563	3420000
35320	3410000
23576	3400000
12714	3350000
50384	3350000
13445	3268000
43531	3240000
5713	3220210
42525	3220000
47377	3200000
26615	3200000
34984	3180000
8529	3179000
9269	3143000
6057	3110000
264144	3100000
37271	3090000
8426	3086000
7155	3080000
13037	3050000
205216	3040000
11232	3030000
1741	3020000
59605	3010000
37662	2990000
132203	2940000
13760	2930000
3255	2900000
5413	2880000
53180	2870000
7195	2830000
7738	2820000
30600	2800000
23184	2790000
12849	2760000
30517	2750000
47764	2700000
31500	2680000
8657	2680000
2851	2670000
22646	2660000
4134	2610000
702	2604000
109	2603000
12200	2600000
15542	2600000
7029	2600000
40788	2600000
4766	2580000
23881	2580000
31027	2540000
52941	2530000
3327	2519000
9505	2500000
9050	2480000
3741	2461500
197595	2460000
4648	2440000
46450	2420000
6128	2420000
3491	2412000
2828	2400000
58073	2400000
393565	2400000
13489	2350000
18081	2350000
34867	2350000
262503	2341000
2116	2330000
38880	2320000
17072	2320000
62887	2300000
6768	2280000
31655	2270000
200981	2260000
38895	2250000
4761	2224000
7545	2220000
47605	2220000
28580	2216000
28343	2203000
2852	2200000
4713	2200000
293	2200000
11269	2200000
14630	2198000
396253	2177000
48237	2170000
6614	2160000
23473	2149000
28126	2140000
13170	2120000
36089	2100000
28146	2100000
47582	2100000
38622	2070000
9930	2070000
14282	2063000
50304	2050000
30081	2050000
10474	2040000
34218	2020000
40428	2000000
3601	2000000
33362	2000000
58682	2000000
49378	2000000
139023	2000000
197790	1990000
21245	1970000
4685	1960000
17451	1957000
25180	1940000
55900	1940000
2906	1930000
17639	1922000
196925	1920000
15600	1900000
29119	1900000
15224	1900000
132825	1900000
30094	1860000
30844	1850000
28260	1850000
14868	1835000
9231	1822000
16904	1820000
137922	1820000
62955	1810000
9723	1800000
10143	1800000
39608	1800000
24748	1800000
6697	1800000
2559	1800000
101	1800000
39326	1780000
31939	1780000
7795	1760000
43727	1760000
53013	1750000
263903	1750000
262287	1740020
61449	1730000
262355	1729000
24115	1722000
4773	1720000
38883	1713000
267056	1710000
44050	1702000
11686	1700000
20943	1700000
6465	1700000
202425	1700000
64050	1700000
8455	1690000
35753	1690000
52925	1680000
18705	1670000
6866	1670000
21976	1670000
52871	1660000
10026	1659540
200455	1650000
53766	1643000
30781	1642000
35407	1640000
52840	1640000
28158	1631000
17559	1620000
262740	1620000
22689	1616000
26415	1604000
2110	1600000
39202	1600000
9116	1600000
33915	1600000
10030	1600000
766	1600000
62	1600000
54183	1600000
54312	1600000
27715	1600000
63221	1600000
201641	1600000
